Year,Month,Stations,prec,tmax,tmin,Region
2019.0,Month_1,iowa - southeast climate division,71.37,-0.18,-10.65,southeast
2019.0,Month_10,iowa - southeast climate division,67.56,15.59,4.0,southeast
2019.0,Month_11,iowa - southeast climate division,32.51,6.25,-3.97,southeast
2019.0,Month_12,iowa - southeast climate division,32.51,5.88,-4.57,southeast
2019.0,Month_2,iowa - southeast climate division,74.42,-0.79,-11.77,southeast
2019.0,Month_3,iowa - southeast climate division,73.66,6.76,-4.04,southeast
2019.0,Month_4,iowa - southeast climate division,72.14,16.96,4.15,southeast
2019.0,Month_5,iowa - southeast climate division,303.02,20.23,9.7,southeast
2019.0,Month_6,iowa - southeast climate division,120.65,26.93,15.93,southeast
2019.0,Month_7,iowa - southeast climate division,56.39,31.03,19.42,southeast
2019.0,Month_8,iowa - southeast climate division,87.38,27.8,16.31,southeast
2019.0,Month_9,iowa - southeast climate division,181.1,26.89,15.54,southeast
2020.0,Month_1,iowa - southeast climate division,54.1,1.07,-7.3,southeast
2020.0,Month_10,iowa - southeast climate division,43.94,15.14,3.46,southeast
2020.0,Month_11,iowa - southeast climate division,72.39,13.52,0.61,southeast
2020.0,Month_12,iowa - southeast climate division,57.91,3.66,-6.56,southeast
2020.0,Month_2,iowa - southeast climate division,9.4,2.72,-7.53,southeast
2020.0,Month_3,iowa - southeast climate division,84.33,10.68,0.38,southeast
2020.0,Month_4,iowa - southeast climate division,53.09,15.46,2.43,southeast
2020.0,Month_5,iowa - southeast climate division,121.92,20.16,9.71,southeast
2020.0,Month_6,iowa - southeast climate division,155.45,28.71,17.3,southeast
2020.0,Month_7,iowa - southeast climate division,102.36,30.22,19.52,southeast
2020.0,Month_8,iowa - southeast climate division,10.41,29.26,16.02,southeast
2020.0,Month_9,iowa - southeast climate division,133.35,23.68,11.36,southeast
2021.0,Month_1,iowa - southeast climate division,53.34,0.78,-8.04,southeast
2021.0,Month_10,iowa - southeast climate division,135.13,20.36,8.67,southeast
2021.0,Month_11,iowa - southeast climate division,18.8,11.3,-1.43,southeast
2021.0,Month_12,iowa - southeast climate division,21.59,8.95,-3.97,southeast
2021.0,Month_2,iowa - southeast climate division,23.11,-4.56,-14.13,southeast
2021.0,Month_3,iowa - southeast climate division,72.39,12.97,0.81,southeast
2021.0,Month_4,iowa - southeast climate division,80.52,16.8,4.56,southeast
2021.0,Month_5,iowa - southeast climate division,137.67,21.2,10.36,southeast
2021.0,Month_6,iowa - southeast climate division,150.88,29.67,17.41,southeast
2021.0,Month_7,iowa - southeast climate division,145.8,29.48,18.52,southeast
2021.0,Month_8,iowa - southeast climate division,71.63,30.19,18.28,southeast
2021.0,Month_9,iowa - southeast climate division,48.01,27.78,13.31,southeast
2022.0,Month_1,iowa - southeast climate division,27.18,-2.47,-15.02,southeast
2022.0,Month_10,iowa - southeast climate division,37.85,19.63,3.2,southeast
2022.0,Month_11,iowa - southeast climate division,79.76,11.3,-2.11,southeast
2022.0,Month_12,iowa - southeast climate division,35.05,1.83,-8.82,southeast
2022.0,Month_2,iowa - southeast climate division,16.51,2.72,-11.41,southeast
2022.0,Month_3,iowa - southeast climate division,88.14,10.81,-2.22,southeast
2022.0,Month_4,iowa - southeast climate division,84.84,14.07,2.15,southeast
2022.0,Month_5,iowa - southeast climate division,71.88,23.82,12.15,southeast
2022.0,Month_6,iowa - southeast climate division,79.5,29.6,16.7,southeast
2022.0,Month_7,iowa - southeast climate division,57.4,30.5,18.48,southeast
2022.0,Month_8,iowa - southeast climate division,49.28,30.04,17.52,southeast
2022.0,Month_9,iowa - southeast climate division,102.11,26.61,12.48,southeast
2023.0,Month_1,iowa - southeast climate division,50.8,2.97,-6.06,southeast
2023.0,Month_10,iowa - southeast climate division,64.01,19.71,6.59,southeast
2023.0,Month_11,iowa - southeast climate division,13.72,11.51,-2.55,southeast
2023.0,Month_12,iowa - southeast climate division,73.66,7.91,-1.31,southeast
2023.0,Month_2,iowa - southeast climate division,79.5,6.27,-7.56,southeast
2023.0,Month_3,iowa - southeast climate division,61.98,8.8,-2.76,southeast
2023.0,Month_4,iowa - southeast climate division,44.96,18.54,3.66,southeast
2023.0,Month_5,iowa - southeast climate division,50.04,25.05,10.73,southeast
2023.0,Month_6,iowa - southeast climate division,63.25,29.56,15.26,southeast
2023.0,Month_7,iowa - southeast climate division,90.93,30.04,17.19,southeast
2023.0,Month_8,iowa - southeast climate division,90.68,29.5,17.22,southeast
2023.0,Month_9,iowa - southeast climate division,46.48,27.57,13.24,southeast
2024.0,Month_1,iowa - southeast climate division,89.15,-1.52,-9.32,southeast
2024.0,Month_10,iowa - southeast climate division,65.02,23.37,5.99,southeast
2024.0,Month_11,iowa - southeast climate division,65.53,11.7,0.96,southeast
2024.0,Month_12,iowa - southeast climate division,1.02,2.08,-10.28,southeast
2024.0,Month_2,iowa - southeast climate division,3.3,11.65,-3.91,southeast
2024.0,Month_3,iowa - southeast climate division,69.6,13.41,-0.23,southeast
2024.0,Month_4,iowa - southeast climate division,171.2,18.04,5.33,southeast
2024.0,Month_5,iowa - southeast climate division,139.45,25.11,12.06,southeast
2024.0,Month_6,iowa - southeast climate division,90.68,30.0,17.61,southeast
2024.0,Month_7,iowa - southeast climate division,187.96,28.69,17.46,southeast
2024.0,Month_8,iowa - southeast climate division,81.28,28.6,16.65,southeast
2024.0,Month_9,iowa - southeast climate division,17.02,27.56,12.52,southeast
2015.0,Month_1,keosauqua,3.82,0.68,-11.59,southeast
2015.0,Month_10,keosauqua,54.1,19.39,6.31,southeast
2015.0,Month_11,keosauqua,113.04,14.37,1.31,southeast
2015.0,Month_12,keosauqua,69.86,7.94,-1.4,southeast
2015.0,Month_2,keosauqua,63.51,-2.5,-14.15,southeast
2015.0,Month_3,keosauqua,15.25,10.11,-5.13,southeast
2015.0,Month_4,keosauqua,63.25,19.5,4.81,southeast
2015.0,Month_5,keosauqua,139.46,22.22,11.26,southeast
2015.0,Month_6,keosauqua,168.41,26.94,17.06,southeast
2015.0,Month_7,keosauqua,246.13,28.78,18.15,southeast
2015.0,Month_8,keosauqua,28.97,27.74,15.85,southeast
2015.0,Month_9,keosauqua,98.05,27.95,14.43,southeast
2016.0,Month_1,keosauqua,11.44,0.81,-8.87,southeast
2016.0,Month_10,keosauqua,29.97,21.13,8.13,southeast
2016.0,Month_11,keosauqua,45.47,15.31,2.5,southeast
2016.0,Month_12,keosauqua,24.9,1.24,-7.4,southeast
2016.0,Month_2,keosauqua,41.91,4.66,-4.67,southeast
2016.0,Month_3,keosauqua,65.8,13.6,1.34,southeast
2016.0,Month_4,keosauqua,29.72,18.35,5.0,southeast
2016.0,Month_5,keosauqua,116.34,21.7,9.59,southeast
2016.0,Month_6,keosauqua,22.87,30.45,16.65,southeast
2016.0,Month_7,keosauqua,176.28,28.57,19.19,southeast
2016.0,Month_8,keosauqua,167.64,29.0,15.61,southeast
2016.0,Month_9,keosauqua,76.2,27.76,12.76,southeast
2017.0,Month_1,keosauqua,39.38,1.85,-6.4,southeast
2017.0,Month_10,keosauqua,148.6,18.92,7.15,southeast
2017.0,Month_11,keosauqua,26.16,9.96,-2.13,southeast
2017.0,Month_12,keosauqua,7.37,2.46,-8.85,southeast
2017.0,Month_2,keosauqua,11.43,10.4,-3.19,southeast
2017.0,Month_3,keosauqua,73.67,10.97,-0.65,southeast
2017.0,Month_4,keosauqua,161.29,17.95,6.25,southeast
2017.0,Month_5,keosauqua,95.51,21.89,9.74,southeast
2017.0,Month_6,keosauqua,34.81,29.19,15.41,southeast
2017.0,Month_7,keosauqua,30.74,32.43,18.28,southeast
2017.0,Month_8,keosauqua,65.54,28.35,14.54,southeast
2017.0,Month_9,keosauqua,44.97,28.2,11.74,southeast
2018.0,Month_1,keosauqua,8.39,-0.48,-12.03,southeast
2018.0,Month_10,keosauqua,131.58,16.49,4.68,southeast
2018.0,Month_11,keosauqua,58.68,4.77,-4.33,southeast
2018.0,Month_12,keosauqua,38.62,3.83,-5.4,southeast
2018.0,Month_2,keosauqua,65.04,2.34,-9.03,southeast
2018.0,Month_3,keosauqua,102.37,8.06,-2.81,southeast
2018.0,Month_4,keosauqua,7.11,11.99,-1.7,southeast
2018.0,Month_5,keosauqua,92.46,27.72,14.03,southeast
2018.0,Month_6,keosauqua,104.15,29.44,18.35,southeast
2018.0,Month_7,keosauqua,102.36,30.04,17.03,southeast
2018.0,Month_8,keosauqua,152.41,29.94,17.37,southeast
2018.0,Month_9,keosauqua,149.86,25.7,13.56,southeast
2019.0,Month_1,keosauqua,73.67,-0.32,-10.7,southeast
2019.0,Month_10,keosauqua,44.46,15.56,3.57,southeast
2019.0,Month_11,keosauqua,39.12,7.07,-3.54,southeast
2019.0,Month_12,keosauqua,50.81,6.43,-4.39,southeast
2019.0,Month_2,keosauqua,61.98,-0.39,-11.01,southeast
2019.0,Month_3,keosauqua,90.69,7.17,-4.39,southeast
2019.0,Month_4,keosauqua,69.61,17.57,3.89,southeast
2019.0,Month_5,keosauqua,332.24,20.56,9.35,southeast
2019.0,Month_6,keosauqua,133.35,26.76,15.65,southeast
2019.0,Month_7,keosauqua,39.88,30.83,19.46,southeast
2019.0,Month_8,keosauqua,85.35,28.18,16.02,southeast
2019.0,Month_9,keosauqua,227.33,26.9,15.21,southeast
2020.0,Month_1,keosauqua,40.91,1.15,-7.35,southeast
2020.0,Month_10,keosauqua,29.22,15.38,3.62,southeast
2020.0,Month_11,keosauqua,90.68,13.87,0.57,southeast
2020.0,Month_12,keosauqua,68.33,4.0,-6.65,southeast
2020.0,Month_2,keosauqua,13.98,3.45,-7.38,southeast
2020.0,Month_3,keosauqua,99.06,11.02,0.67,southeast
2020.0,Month_4,keosauqua,42.93,15.52,2.15,southeast
2020.0,Month_5,keosauqua,147.07,20.81,10.54,southeast
2020.0,Month_6,keosauqua,173.74,28.16,16.62,southeast
2020.0,Month_7,keosauqua,96.77,30.09,19.81,southeast
2020.0,Month_8,keosauqua,8.13,29.14,16.51,southeast
2020.0,Month_9,keosauqua,127.0,23.33,11.57,southeast
2021.0,Month_1,keosauqua,49.02,0.46,-7.81,southeast
2021.0,Month_10,keosauqua,102.12,19.64,9.03,southeast
2021.0,Month_11,keosauqua,11.68,10.93,-1.11,southeast
2021.0,Month_12,keosauqua,22.35,8.81,-3.33,southeast
2021.0,Month_2,keosauqua,18.04,-4.76,-13.81,southeast
2021.0,Month_3,keosauqua,68.07,13.35,1.56,southeast
2021.0,Month_4,keosauqua,90.93,15.84,4.25,southeast
2021.0,Month_5,keosauqua,153.93,20.67,10.37,southeast
2021.0,Month_6,keosauqua,227.08,28.52,17.35,southeast
2021.0,Month_7,keosauqua,226.31,28.68,18.85,southeast
2021.0,Month_8,keosauqua,108.46,29.21,18.26,southeast
2021.0,Month_9,keosauqua,68.07,27.35,13.39,southeast
2022.0,Month_1,keosauqua,29.97,-2.94,-14.89,southeast
2022.0,Month_10,keosauqua,38.36,18.5,3.06,southeast
2022.0,Month_11,keosauqua,58.42,10.76,-2.13,southeast
2022.0,Month_12,keosauqua,28.45,1.67,-8.3,southeast
2022.0,Month_2,keosauqua,14.48,2.7,-10.76,southeast
2022.0,Month_3,keosauqua,96.01,10.54,-1.81,southeast
2022.0,Month_4,keosauqua,86.87,14.04,2.41,southeast
2022.0,Month_5,keosauqua,62.23,23.32,11.95,southeast
2022.0,Month_6,keosauqua,88.9,28.78,16.93,southeast
2022.0,Month_7,keosauqua,49.78,29.57,18.19,southeast
2022.0,Month_8,keosauqua,22.86,30.15,17.54,southeast
2022.0,Month_9,keosauqua,124.97,26.43,12.74,southeast
2023.0,Month_1,keosauqua,65.79,2.51,-5.93,southeast
2023.0,Month_10,keosauqua,59.18,19.66,7.15,southeast
2023.0,Month_11,keosauqua,11.94,11.34,-2.32,southeast
2023.0,Month_12,keosauqua,77.22,7.83,-0.77,southeast
2023.0,Month_2,keosauqua,99.57,6.29,-7.04,southeast
2023.0,Month_3,keosauqua,101.09,8.19,-2.26,southeast
2023.0,Month_4,keosauqua,31.5,18.47,3.72,southeast
2023.0,Month_5,keosauqua,44.96,24.41,10.43,southeast
2023.0,Month_6,keosauqua,42.42,29.35,15.61,southeast
2023.0,Month_7,keosauqua,113.28,29.7,18.3,southeast
2023.0,Month_8,keosauqua,111.51,29.2,17.93,southeast
2023.0,Month_9,keosauqua,30.48,27.16,13.17,southeast
2024.0,Month_1,keosauqua,82.8,-2.03,-8.87,southeast
2024.0,Month_10,keosauqua,58.93,22.63,5.46,southeast
2024.0,Month_11,keosauqua,47.25,11.22,1.41,southeast
2024.0,Month_12,keosauqua,0.51,1.46,-9.79,southeast
2024.0,Month_2,keosauqua,1.78,11.77,-3.41,southeast
2024.0,Month_3,keosauqua,66.55,13.06,-0.02,southeast
2024.0,Month_4,keosauqua,180.85,17.56,5.13,southeast
2024.0,Month_5,keosauqua,74.93,24.44,11.76,southeast
2024.0,Month_6,keosauqua,81.03,29.18,17.64,southeast
2024.0,Month_7,keosauqua,195.84,28.12,17.67,southeast
2024.0,Month_8,keosauqua,72.64,27.95,16.99,southeast
2024.0,Month_9,keosauqua,21.34,26.56,12.15,southeast
2015.0,Month_1,burlingtonairport,39.12,0.93,-8.67,southeast
2015.0,Month_10,burlingtonairport,52.59,19.03,7.37,southeast
2015.0,Month_11,burlingtonairport,151.89,12.54,2.39,southeast
2015.0,Month_12,burlingtonairport,114.56,7.5,0.5,southeast
2015.0,Month_2,burlingtonairport,22.36,-3.04,-13.49,southeast
2015.0,Month_3,burlingtonairport,7.62,10.52,-1.61,southeast
2015.0,Month_4,burlingtonairport,40.65,19.43,6.09,southeast
2015.0,Month_5,burlingtonairport,117.86,23.33,12.62,southeast
2015.0,Month_6,burlingtonairport,220.22,27.31,17.63,southeast
2015.0,Month_7,burlingtonairport,190.25,28.69,18.98,southeast
2015.0,Month_8,burlingtonairport,88.15,27.62,16.92,southeast
2015.0,Month_9,burlingtonairport,27.69,27.8,15.52,southeast
2016.0,Month_1,burlingtonairport,13.72,0.2,-8.28,southeast
2016.0,Month_10,burlingtonairport,60.71,20.79,9.71,southeast
2016.0,Month_11,burlingtonairport,44.45,13.78,3.48,southeast
2016.0,Month_12,burlingtonairport,24.9,0.99,-6.15,southeast
2016.0,Month_2,burlingtonairport,21.35,4.69,-4.56,southeast
2016.0,Month_3,burlingtonairport,81.54,12.81,2.67,southeast
2016.0,Month_4,burlingtonairport,82.81,17.15,6.0,southeast
2016.0,Month_5,burlingtonairport,76.21,22.47,11.13,southeast
2016.0,Month_6,burlingtonairport,26.93,30.22,17.72,southeast
2016.0,Month_7,burlingtonairport,185.68,28.18,19.02,southeast
2016.0,Month_8,burlingtonairport,127.76,28.6,19.14,southeast
2016.0,Month_9,burlingtonairport,82.05,27.15,15.42,southeast
2017.0,Month_1,burlingtonairport,37.1,2.08,-5.2,southeast
2017.0,Month_10,burlingtonairport,127.51,19.28,9.03,southeast
2017.0,Month_11,burlingtonairport,24.9,9.91,-1.15,southeast
2017.0,Month_12,burlingtonairport,8.4,2.33,-7.24,southeast
2017.0,Month_2,burlingtonairport,10.17,10.95,-1.49,southeast
2017.0,Month_3,burlingtonairport,75.7,10.59,1.06,southeast
2017.0,Month_4,burlingtonairport,152.15,18.74,7.8,southeast
2017.0,Month_5,burlingtonairport,84.33,22.5,11.0,southeast
2017.0,Month_6,burlingtonairport,28.2,29.28,16.83,southeast
2017.0,Month_7,burlingtonairport,139.95,30.83,18.98,southeast
2017.0,Month_8,burlingtonairport,115.83,26.78,15.23,southeast
2017.0,Month_9,burlingtonairport,3.3,26.97,13.49,southeast
2018.0,Month_1,burlingtonairport,15.51,0.48,-9.78,southeast
2018.0,Month_10,burlingtonairport,145.29,16.85,6.18,southeast
2018.0,Month_11,burlingtonairport,71.64,4.69,-3.04,southeast
2018.0,Month_12,burlingtonairport,60.46,4.87,-3.66,southeast
2018.0,Month_2,burlingtonairport,88.4,3.23,-7.3,southeast
2018.0,Month_3,burlingtonairport,73.66,8.48,-1.61,southeast
2018.0,Month_4,burlingtonairport,15.0,13.06,0.7,southeast
2018.0,Month_5,burlingtonairport,80.27,27.99,15.54,southeast
2018.0,Month_6,burlingtonairport,124.21,29.96,19.02,southeast
2018.0,Month_7,burlingtonairport,66.3,29.27,18.32,southeast
2018.0,Month_8,burlingtonairport,97.54,29.68,18.3,southeast
2018.0,Month_9,burlingtonairport,152.91,26.44,14.94,southeast
2019.0,Month_1,burlingtonairport,60.97,-0.93,-10.43,southeast
2019.0,Month_10,burlingtonairport,57.67,15.97,5.04,southeast
2019.0,Month_11,burlingtonairport,30.49,7.35,-2.35,southeast
2019.0,Month_12,burlingtonairport,28.46,6.45,-3.64,southeast
2019.0,Month_2,burlingtonairport,51.06,0.79,-8.61,southeast
2019.0,Month_3,burlingtonairport,85.61,7.83,-2.06,southeast
2019.0,Month_4,burlingtonairport,112.03,16.85,5.54,southeast
2019.0,Month_5,burlingtonairport,261.63,21.34,11.34,southeast
2019.0,Month_6,burlingtonairport,107.95,27.59,16.98,southeast
2019.0,Month_7,burlingtonairport,37.85,31.29,20.47,southeast
2019.0,Month_8,burlingtonairport,88.9,27.99,17.85,southeast
2019.0,Month_9,burlingtonairport,209.05,27.2,17.28,southeast
2020.0,Month_1,burlingtonairport,53.35,1.67,-5.93,southeast
2020.0,Month_10,burlingtonairport,31.25,15.93,4.52,southeast
2020.0,Month_11,burlingtonairport,50.55,12.54,1.43,southeast
2020.0,Month_12,burlingtonairport,46.24,4.1,-5.25,southeast
2020.0,Month_2,burlingtonairport,7.12,3.66,-5.42,southeast
2020.0,Month_3,burlingtonairport,59.95,11.22,2.1,southeast
2020.0,Month_4,burlingtonairport,64.02,15.93,3.63,southeast
2020.0,Month_5,burlingtonairport,108.46,20.38,10.57,southeast
2020.0,Month_6,burlingtonairport,152.66,28.89,17.81,southeast
2020.0,Month_7,burlingtonairport,71.38,30.59,19.91,southeast
2020.0,Month_8,burlingtonairport,7.63,30.22,17.33,southeast
2020.0,Month_9,burlingtonairport,105.16,25.34,13.3,southeast
2021.0,Month_1,burlingtonairport,53.61,0.41,-6.06,southeast
2021.0,Month_10,burlingtonairport,116.6,19.18,10.07,southeast
2021.0,Month_11,burlingtonairport,4.33,10.96,-0.5,southeast
2021.0,Month_12,burlingtonairport,16.52,8.54,-2.43,southeast
2021.0,Month_2,burlingtonairport,25.67,-4.29,-12.58,southeast
2021.0,Month_3,burlingtonairport,65.79,12.33,2.38,southeast
2021.0,Month_4,burlingtonairport,124.47,16.87,6.06,southeast
2021.0,Month_5,burlingtonairport,146.57,20.5,10.88,southeast
2021.0,Month_6,burlingtonairport,131.58,28.83,17.91,southeast
2021.0,Month_7,burlingtonairport,148.59,28.46,18.69,southeast
2021.0,Month_8,burlingtonairport,98.3,29.56,18.98,southeast
2021.0,Month_9,burlingtonairport,65.28,27.49,14.28,southeast
2022.0,Month_1,burlingtonairport,24.39,-1.92,-13.37,southeast
2022.0,Month_10,burlingtonairport,48.51,18.26,4.19,southeast
2022.0,Month_11,burlingtonairport,32.27,10.5,-0.7,southeast
2022.0,Month_12,burlingtonairport,22.87,2.19,-7.01,southeast
2022.0,Month_2,burlingtonairport,38.62,2.16,-9.46,southeast
2022.0,Month_3,burlingtonairport,63.76,9.89,-0.41,southeast
2022.0,Month_4,burlingtonairport,81.04,14.41,3.74,southeast
2022.0,Month_5,burlingtonairport,85.85,23.49,13.03,southeast
2022.0,Month_6,burlingtonairport,67.83,28.96,17.15,southeast
2022.0,Month_7,burlingtonairport,57.41,29.12,18.42,southeast
2022.0,Month_8,burlingtonairport,25.91,28.87,17.76,southeast
2022.0,Month_9,burlingtonairport,130.3,25.22,13.37,southeast
2023.0,Month_1,burlingtonairport,44.97,2.5,-4.46,southeast
2023.0,Month_10,burlingtonairport,66.05,18.39,7.49,southeast
2023.0,Month_11,burlingtonairport,13.98,11.44,-0.76,southeast
2023.0,Month_12,burlingtonairport,56.64,7.01,-0.14,southeast
2023.0,Month_2,burlingtonairport,59.95,6.94,-4.8,southeast
2023.0,Month_3,burlingtonairport,75.96,9.16,-0.86,southeast
2023.0,Month_4,burlingtonairport,30.74,18.65,4.15,southeast
2023.0,Month_5,burlingtonairport,75.44,24.86,11.52,southeast
2023.0,Month_6,burlingtonairport,76.71,28.46,16.07,southeast
2023.0,Month_7,burlingtonairport,166.12,29.09,18.09,southeast
2023.0,Month_8,burlingtonairport,192.03,28.17,17.94,southeast
2023.0,Month_9,burlingtonairport,42.43,26.42,14.37,southeast
2024.0,Month_1,burlingtonairport,63.51,-1.68,-7.89,southeast
2024.0,Month_10,burlingtonairport,50.04,21.9,7.13,southeast
2024.0,Month_11,burlingtonairport,61.48,10.91,2.44,southeast
2024.0,Month_12,burlingtonairport,0.01,3.06,-7.92,southeast
2024.0,Month_2,burlingtonairport,2.8,11.32,-2.28,southeast
2024.0,Month_3,burlingtonairport,141.23,13.41,2.01,southeast
2024.0,Month_4,burlingtonairport,178.06,17.69,6.57,southeast
2024.0,Month_5,burlingtonairport,76.97,24.94,12.96,southeast
2024.0,Month_6,burlingtonairport,75.69,29.07,17.84,southeast
2024.0,Month_7,burlingtonairport,211.07,27.85,18.12,southeast
2024.0,Month_8,burlingtonairport,65.03,28.2,17.0,southeast
2024.0,Month_9,burlingtonairport,15.49,26.57,13.41,southeast
2015.0,Month_1,donnellson,25.92,0.75,-9.77,southeast
2015.0,Month_10,donnellson,54.36,19.77,6.57,southeast
2015.0,Month_11,donnellson,131.32,13.16,2.59,southeast
2015.0,Month_12,donnellson,137.42,7.89,-0.22,southeast
2015.0,Month_2,donnellson,43.69,-2.12,-13.57,southeast
2015.0,Month_3,donnellson,11.69,10.44,-2.91,southeast
2015.0,Month_4,donnellson,42.42,19.96,5.46,southeast
2015.0,Month_5,donnellson,125.74,23.64,12.22,southeast
2015.0,Month_6,donnellson,290.07,27.61,16.91,southeast
2015.0,Month_7,donnellson,223.27,29.46,18.71,southeast
2015.0,Month_8,donnellson,68.33,28.98,16.88,southeast
2015.0,Month_9,donnellson,48.01,29.4,15.84,southeast
2016.0,Month_1,donnellson,15.76,0.41,-8.83,southeast
2016.0,Month_10,donnellson,67.57,21.51,8.87,southeast
2016.0,Month_11,donnellson,59.19,15.1,2.68,southeast
2016.0,Month_12,donnellson,38.36,1.61,-7.24,southeast
2016.0,Month_2,donnellson,29.98,5.21,-5.04,southeast
2016.0,Month_3,donnellson,58.68,13.37,1.94,southeast
2016.0,Month_4,donnellson,68.07,18.0,5.85,southeast
2016.0,Month_5,donnellson,71.88,22.91,10.88,southeast
2016.0,Month_6,donnellson,13.47,31.78,17.78,southeast
2016.0,Month_7,donnellson,164.09,29.55,18.78,southeast
2016.0,Month_8,donnellson,185.67,29.37,19.0,southeast
2016.0,Month_9,donnellson,41.92,28.18,15.13,southeast
2017.0,Month_1,donnellson,52.59,2.28,-5.81,southeast
2017.0,Month_10,donnellson,115.58,18.98,7.89,southeast
2017.0,Month_11,donnellson,21.09,9.63,-1.91,southeast
2017.0,Month_12,donnellson,10.68,3.37,-7.56,southeast
2017.0,Month_2,donnellson,6.1,10.75,-2.4,southeast
2017.0,Month_3,donnellson,87.39,11.49,-0.13,southeast
2017.0,Month_4,donnellson,133.1,18.72,6.59,southeast
2017.0,Month_5,donnellson,65.53,22.89,10.67,southeast
2017.0,Month_6,donnellson,23.12,30.28,15.8,southeast
